ASSESSMENT_UNIT_ID,ASSESSMENT_UNIT_NAME,PARAMETER_CODE_NAME,PARAMETER_STATUS_NAME,EPA_PARAM_IR_CATEGORY_ID,USE_NAME,ATTAINMENT_CODE_NAME,PARAMETER_ATTAINMENT
UT16020101-023_00,Weber River-9,DISSOLVED OXYGEN,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16010101-025_00,Stillwater Fork,PH,Cause,5,Recreation and Aesthetics (Infrequent Primary Contact),Not Supporting,Not meeting criteria
UT16010101-025_00,Stillwater Fork,PH,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16010101-025_00,Stillwater Fork,PH,Cause,5,Agricultural,Not Supporting,Not meeting criteria
UT-L-16030002-005_00,Lower Box Creek Reservoir,DISSOLVED OXYGEN,Cause,4A,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT-L-16030002-005_00,Lower Box Creek Reservoir,"PHOSPHORUS, TOTAL",Cause,4A,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT-L-16030002-005_00,Lower Box Creek Reservoir,PH,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT14060003-001_00,Duchesne River-1,TOTAL DISSOLVED SOLIDS (TDS),Cause,4A,Agricultural,Not Supporting,Not meeting criteria
UT14060003-001_00,Duchesne River-1,BORON,Cause,5,Agricultural,Not Supporting,Not meeting criteria
UT14060003-001_00,Duchesne River-1,ESCHERICHIA COLI (E. COLI),Cause,5,Recreation and Aesthetics (Infrequent Primary Contact),Not Supporting,Not meeting criteria
UT16020204-012_00,Emigration Creek,ESCHERICHIA COLI (E. COLI),Cause,4A,Recreation and Aesthetics (Infrequent Primary Contact),Not Supporting,Not meeting criteria
UT14030005-010_00,Onion Creek Lower,TOTAL DISSOLVED SOLIDS (TDS),Cause,4A,Agricultural,Not Supporting,Not meeting criteria
UT14030005-010_00,Onion Creek Lower,TEMPERATURE,Meeting Criteria,2,Aquatic Wildlife (Warm Water),Not Supporting,Meeting criteria
UT14030005-010_00,Onion Creek Lower,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Cause,5,Aquatic Wildlife (Warm Water),Not Supporting,Not meeting criteria
UT14030005-010_00,Onion Creek Lower,SELENIUM,Meeting Criteria,2,Aquatic Wildlife (Warm Water),Not Supporting,Meeting criteria
UT16010101-001_00,Bear River West,TEMPERATURE,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16010101-001_00,Bear River West,ESCHERICHIA COLI (E. COLI),Cause,5,Recreation and Aesthetics (Infrequent Primary Contact),Not Supporting,Not meeting criteria
UT14060009-014_00,San Rafael Lower,TOTAL DISSOLVED SOLIDS (TDS),Meeting Criteria,2,Agricultural,Fully Supporting,Meeting criteria
UT14060009-014_00,San Rafael Lower,TEMPERATURE,Cause,5,Aquatic Wildlife (Non-game Fish and Other),Not Supporting,Not meeting criteria
UT14060009-014_00,San Rafael Lower,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Cause,5,Aquatic Wildlife (Non-game Fish and Other),Not Supporting,Not meeting criteria
UT16020204-020_00,Big Cottonwood Creek-2,ESCHERICHIA COLI (E. COLI),Cause,5,Domestic Source,Not Supporting,Not meeting criteria
UT16020204-020_00,Big Cottonwood Creek-2,ESCHERICHIA COLI (E. COLI),Cause,5,Recreation and Aesthetics (Infrequent Primary Contact),Not Supporting,Not meeting criteria
UT16020204-020_00,Big Cottonwood Creek-2,COPPER,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16020204-020_00,Big Cottonwood Creek-2,CADMIUM,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT14070005-012_00,Escalante River Upper,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Cause,5,Aquatic Wildlife (Warm Water),Not Supporting,Not meeting criteria
UT14070005-012_00,Escalante River Upper,TOTAL DISSOLVED SOLIDS (TDS),Cause,5,Agricultural,Not Supporting,Not meeting criteria
UT16020203-005_00,Provo River-5,ALUMINUM,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16020204-003_00,Jordan River-3,DISSOLVED OXYGEN,Cause,4A,Aquatic Wildlife (Warm Water),Not Supporting,Not meeting criteria
UT16020204-003_00,Jordan River-3,ESCHERICHIA COLI (E. COLI),Cause,4A,Recreation and Aesthetics (Infrequent Primary Contact),Not Supporting,Not meeting criteria
UT16020204-003_00,Jordan River-3,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Cause,5,Aquatic Wildlife (Warm Water),Not Supporting,Not meeting criteria
UT16020204-003_00,Jordan River-3,TOTAL DISSOLVED SOLIDS (TDS),Cause,5,Agricultural,Not Supporting,Not meeting criteria
UT16020204-003_00,Jordan River-3,"PHOSPHORUS, TOTAL",Cause,5,Aquatic Wildlife (Warm Water),Not Supporting,Not meeting criteria
UT16020204-024_01,Midas Creek,ESCHERICHIA COLI (E. COLI),Cause,4A,Recreation and Aesthetics (Infrequent Primary Contact),Not Supporting,Not meeting criteria
UT16020204-024_01,Midas Creek,SELENIUM,Meeting Criteria,2,"Aquatic Wildlife (Waterfowl, Shorebirds, and Other)",Fully Supporting,Meeting criteria
UT16020204-024_01,Midas Creek,TOTAL DISSOLVED SOLIDS (TDS),Cause,5,Agricultural,Not Supporting,Not meeting criteria
UT16030003-012_00,Sevier River-17,"PHOSPHORUS, TOTAL",Cause,4A,Aquatic Wildlife (Warm Water),Not Supporting,Not meeting criteria
UT16030003-012_00,Sevier River-17,SEDIMENT,Cause,4A,Aquatic Wildlife (Warm Water),Not Supporting,Not meeting criteria
UT16030003-012_00,Sevier River-17,TOTAL DISSOLVED SOLIDS (TDS),Cause,4A,Agricultural,Not Supporting,Not meeting criteria
UT16020202-030_00,Benjamin Slough,"AMMONIA, TOTAL",Cause,5,Aquatic Wildlife (Warm Water),Not Supporting,Not meeting criteria
UT16020101-016_00,Chalk Creek-4,"PHOSPHORUS, TOTAL",Cause,4A,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16020101-016_00,Chalk Creek-4,SEDIMENT,Cause,4A,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16020101-016_00,Chalk Creek-4,DISSOLVED OXYGEN,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16020102-036_00,Baer Creek-3,ALUMINUM,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16020102-036_00,Baer Creek-3,PH,Meeting Criteria,2,Domestic Source,Fully Supporting,Meeting criteria
UT16020102-036_00,Baer Creek-3,PH,Meeting Criteria,2,Recreation and Aesthetics (Infrequent Primary Contact),Fully Supporting,Meeting criteria
UT16020102-036_00,Baer Creek-3,PH,Meeting Criteria,2,Aquatic Wildlife (Cold Water),Not Supporting,Meeting criteria
UT16020102-036_00,Baer Creek-3,PH,Meeting Criteria,2,Agricultural,Fully Supporting,Meeting criteria
UT16020102-036_00,Baer Creek-3,COPPER,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT14070003-009_00,Pleasant Creek-1,TEMPERATURE,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16020204-035_00,Red Butte Creek Lower,ESCHERICHIA COLI (E. COLI),Cause,4A,Recreation and Aesthetics (Infrequent Primary Contact),Not Supporting,Not meeting criteria
UT16020204-035_00,Red Butte Creek Lower,DISSOLVED OXYGEN,Meeting Criteria,2,Aquatic Wildlife (Cold Water),Not Supporting,Meeting criteria
UT16020204-035_00,Red Butte Creek Lower,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT14060005-004_00,Range Creek Upper,DISSOLVED OXYGEN,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT14070002-009_00,Muddy Creek Lower,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Cause,5,Aquatic Wildlife (Non-game Fish and Other),Not Supporting,Not meeting criteria
UT14080202-001_00,McElmo Creek,DISSOLVED OXYGEN,Cause,5,Aquatic Wildlife (Warm Water),Not Supporting,Not meeting criteria
UT14080202-001_00,McElmo Creek,TOTAL DISSOLVED SOLIDS (TDS),Cause,5,Agricultural,Not Supporting,Not meeting criteria
UT-L-16020203-002_00,Trial Lake,PH,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16020101-002_00,Francis Creek,ESCHERICHIA COLI (E. COLI),Cause,5,Domestic Source,Not Supporting,Not meeting criteria
UT16020101-002_00,Francis Creek,ESCHERICHIA COLI (E. COLI),Cause,5,Recreation and Aesthetics (Infrequent Primary Contact),Not Supporting,Not meeting criteria
UT16020101-002_00,Francis Creek,TEMPERATURE,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT-L-14070003-019_00,Forsyth Reservoir,"PHOSPHORUS, TOTAL",Cause,4A,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT-L-14070003-019_00,Forsyth Reservoir,DISSOLVED OXYGEN,Meeting Criteria,2,Aquatic Wildlife (Cold Water),Not Supporting,Meeting criteria
UT14060006-001_00,Willow Creek,TEMPERATURE,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT14060006-001_00,Willow Creek,TOTAL DISSOLVED SOLIDS (TDS),Cause,5,Agricultural,Not Supporting,Not meeting criteria
UT14060006-001_00,Willow Creek,BORON,Cause,5,Agricultural,Not Supporting,Not meeting criteria
UT16030006-006_00,Shoal Creek,ESCHERICHIA COLI (E. COLI),Cause,5,Recreation and Aesthetics (Infrequent Primary Contact),Not Supporting,Not meeting criteria
UT14070003-014_00,Fremont River-4,TOTAL DISSOLVED SOLIDS (TDS),Cause,4A,Agricultural,Not Supporting,Not meeting criteria
UT-L-16020101-001_00,Echo Reservoir,"PHOSPHORUS, TOTAL",Cause,4A,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT-L-16020101-001_00,Echo Reservoir,DISSOLVED OXYGEN,Meeting Criteria,2,Aquatic Wildlife (Cold Water),Not Supporting,Meeting criteria
UT-L-16020101-001_00,Echo Reservoir,HARMFUL ALGAL BLOOMS,Cause,5,Recreation and Aesthetics (Frequent Primary Contact),Not Supporting,Not meeting criteria
UT-L-16020101-001_00,Echo Reservoir,TEMPERATURE,Meeting Criteria,2,Aquatic Wildlife (Cold Water),Not Supporting,Meeting criteria
UT16030005-019_00,Chalk Creek2-Fillmore,PH,Cause,5,Recreation and Aesthetics (Infrequent Primary Contact),Not Supporting,Not meeting criteria
UT16030005-019_00,Chalk Creek2-Fillmore,PH,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16030005-019_00,Chalk Creek2-Fillmore,PH,Cause,5,Agricultural,Not Supporting,Not meeting criteria
UT14070003-011_00,Oak Creek,TEMPERATURE,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT-L-16030006-019_00,Red Creek Reservoir (Iron Co),"PHOSPHORUS, TOTAL",Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT-L-16030006-019_00,Red Creek Reservoir (Iron Co),DISSOLVED OXYGEN,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT-L-16030006-019_00,Red Creek Reservoir (Iron Co),PH,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT-L-16030006-019_00,Red Creek Reservoir (Iron Co),TEMPERATURE,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16020204-013_00,Parleys Canyon Creek-2,ESCHERICHIA COLI (E. COLI),Cause,4A,Domestic Source,Not Supporting,Not meeting criteria
UT16020204-013_00,Parleys Canyon Creek-2,ESCHERICHIA COLI (E. COLI),Cause,4A,Recreation and Aesthetics (Infrequent Primary Contact),Not Supporting,Not meeting criteria
UT16020204-013_00,Parleys Canyon Creek-2,CADMIUM,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT14010005-001_00,Colorado River-6,SELENIUM,Cause,4A,Aquatic Wildlife (Warm Water),Not Supporting,Not meeting criteria
UT14060009-004_01,Huntington Creek-2,TOTAL DISSOLVED SOLIDS (TDS),Cause,4A,Agricultural,Not Supporting,Not meeting criteria
UT14060009-004_01,Huntington Creek-2,DISSOLVED OXYGEN,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT14060009-004_01,Huntington Creek-2,PH,Cause,5,Domestic Source,Not Supporting,Not meeting criteria
UT14060009-004_01,Huntington Creek-2,PH,Cause,5,Recreation and Aesthetics (Infrequent Primary Contact),Not Supporting,Not meeting criteria
UT14060009-004_01,Huntington Creek-2,PH,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT14060009-004_01,Huntington Creek-2,PH,Cause,5,Agricultural,Not Supporting,Not meeting criteria
UT14060009-004_01,Huntington Creek-2,TEMPERATURE,Meeting Criteria,2,Aquatic Wildlife (Cold Water),Not Supporting,Meeting criteria
UT-L-16030004-005_00,Palisade Lake,TEMPERATURE,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT14080201-004_00,Johnson Creek,TEMPERATURE,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT14080201-004_00,Johnson Creek,DISSOLVED OXYGEN,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT14070002-007_00,Quitchupah Creek Lower,TOTAL DISSOLVED SOLIDS (TDS),Cause,4A,Agricultural,Not Supporting,Not meeting criteria
UT14070002-007_00,Quitchupah Creek Lower,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Cause,5,Aquatic Wildlife (Non-game Fish and Other),Not Supporting,Not meeting criteria
UT16020202-035_00,Dry Creek-1,TOTAL DISSOLVED SOLIDS (TDS),Cause,5,Agricultural,Not Supporting,Not meeting criteria
UT16020202-035_00,Dry Creek-1,ESCHERICHIA COLI (E. COLI),Cause,5,Recreation and Aesthetics (Infrequent Primary Contact),Not Supporting,Not meeting criteria
UT16020202-035_00,Dry Creek-1,PH,Meeting Criteria,2,Recreation and Aesthetics (Infrequent Primary Contact),Not Supporting,Meeting criteria
UT16020202-035_00,Dry Creek-1,PH,Meeting Criteria,2,Agricultural,Not Supporting,Meeting criteria
UT15010003-003_00,Kanab Creek-2,SELENIUM,Cause,5,Aquatic Wildlife (Non-game Fish and Other),Not Supporting,Not meeting criteria
UT15010003-003_00,Kanab Creek-2,SELENIUM,Cause,5,Agricultural,Not Supporting,Not meeting criteria
UT15010003-003_00,Kanab Creek-2,BORON,Cause,5,Agricultural,Not Supporting,Not meeting criteria
UT15010003-003_00,Kanab Creek-2,TOTAL DISSOLVED SOLIDS (TDS),Cause,5,Agricultural,Not Supporting,Not meeting criteria
UT14070002-002_00,Quitchupah Creek Upper,DISSOLVED OXYGEN,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT14070002-002_00,Quitchupah Creek Upper,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT14070002-002_00,Quitchupah Creek Upper,TEMPERATURE,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT-L-14060007-004_00,Lower Gooseberry Reservoir,"PHOSPHORUS, TOTAL",Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT14080201-008_00,Westwater Creek,SELENIUM,Cause,5,Aquatic Wildlife (Warm Water),Not Supporting,Not meeting criteria
UT14080201-008_00,Westwater Creek,DISSOLVED OXYGEN,Cause,5,Aquatic Wildlife (Warm Water),Not Supporting,Not meeting criteria
UT14060003-009_00,Dry Gulch Creek,TOTAL DISSOLVED SOLIDS (TDS),Cause,4A,Agricultural,Not Supporting,Not meeting criteria
UT14060003-009_00,Dry Gulch Creek,ESCHERICHIA COLI (E. COLI),Cause,5,Recreation and Aesthetics (Infrequent Primary Contact),Not Supporting,Not meeting criteria
UT16020202-025_00,Nebo Creek,NUTRIENT/EUTROPHICATION BIOLOGICAL INDICATORS,Meeting Criteria,2,Aquatic Wildlife (Cold Water),Fully Supporting,Meeting criteria
UT16020102-026_02,Murnin Creek,"PHOSPHORUS, TOTAL",Cause,4A,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16020102-026_02,Murnin Creek,TOTAL DISSOLVED SOLIDS (TDS),Cause,5,Agricultural,Not Supporting,Not meeting criteria
UT16020102-026_02,Murnin Creek,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Meeting Criteria,2,Aquatic Wildlife (Cold Water),Not Supporting,Meeting criteria
UT16020102-026_02,Murnin Creek,TEMPERATURE,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16020102-026_02,Murnin Creek,DISSOLVED OXYGEN,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16030001-008_00,Panguitch Creek-1,TEMPERATURE,Meeting Criteria,2,Aquatic Wildlife (Cold Water),Fully Supporting,Meeting criteria
UT16020102-041_00,Davis Creek,COPPER,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16010203-005_00,Logan River-1,"PHOSPHORUS, TOTAL",Cause,4A,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16010203-005_00,Logan River-1,DISSOLVED OXYGEN,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16010203-005_00,Logan River-1,TEMPERATURE,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16010203-005_00,Logan River-1,ESCHERICHIA COLI (E. COLI),Cause,5,Recreation and Aesthetics (Infrequent Primary Contact),Not Supporting,Not meeting criteria
UT16030003-005_00,Lost Creek-1,COPPER,Meeting Criteria,2,Aquatic Wildlife (Non-game Fish and Other),Not Supporting,Meeting criteria
UT16030003-005_00,Lost Creek-1,COPPER,Meeting Criteria,2,"Aquatic Wildlife (Waterfowl, Shorebirds, and Other)",Fully Supporting,Meeting criteria
UT16030003-005_00,Lost Creek-1,TOTAL DISSOLVED SOLIDS (TDS),Cause,5,Agricultural,Not Supporting,Not meeting criteria
UT16030003-005_00,Lost Creek-1,TEMPERATURE,Cause,5,Aquatic Wildlife (Non-game Fish and Other),Not Supporting,Not meeting criteria
UT16030003-005_00,Lost Creek-1,BORON,Cause,5,Agricultural,Not Supporting,Not meeting criteria
UT16020201-009_00,Spring Creek-Lehi,ESCHERICHIA COLI (E. COLI),Cause,5,Recreation and Aesthetics (Infrequent Primary Contact),Not Supporting,Not meeting criteria
UT16020201-009_00,Spring Creek-Lehi,DISSOLVED OXYGEN,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16020201-009_00,Spring Creek-Lehi,CADMIUM,Meeting Criteria,2,Aquatic Wildlife (Cold Water),Not Supporting,Meeting criteria
UT16020201-009_00,Spring Creek-Lehi,TEMPERATURE,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT14070002-003_00,Saleratus Creek - Emery,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT14070002-003_00,Saleratus Creek - Emery,TEMPERATURE,Meeting Criteria,2,Aquatic Wildlife (Cold Water),Not Supporting,Meeting criteria
UT14070002-003_00,Saleratus Creek - Emery,TOTAL DISSOLVED SOLIDS (TDS),Meeting Criteria,2,Agricultural,Insufficient Information,Meeting criteria
UT14070002-003_00,Saleratus Creek - Emery,BORON,Meeting Criteria,2,Agricultural,Insufficient Information,Meeting criteria
UT-L-16020304-005_00,Grantsville Reservoir,DISSOLVED OXYGEN,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT-L-16020304-005_00,Grantsville Reservoir,TEMPERATURE,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT-L-16020304-005_00,Grantsville Reservoir,PH,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16020203-003_00,Provo River-3,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16020203-003_00,Provo River-3,NUTRIENT/EUTROPHICATION BIOLOGICAL INDICATORS,Meeting Criteria,2,Aquatic Wildlife (Cold Water),Not Supporting,Meeting criteria
UT14080201-011_00,Comb Wash,DISSOLVED OXYGEN,Cause,5,Aquatic Wildlife (Warm Water),Not Supporting,Not meeting criteria
UT14080201-011_00,Comb Wash,SELENIUM,Meeting Criteria,2,Aquatic Wildlife (Warm Water),Not Supporting,Meeting criteria
UT14080201-011_00,Comb Wash,TOTAL DISSOLVED SOLIDS (TDS),Cause,5,Agricultural,Not Supporting,Not meeting criteria
UT14080201-011_00,Comb Wash,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Cause,5,Aquatic Wildlife (Warm Water),Not Supporting,Not meeting criteria
UT14080201-011_00,Comb Wash,TEMPERATURE,Cause,5,Aquatic Wildlife (Warm Water),Not Supporting,Not meeting criteria
UT14060009-010_00,Huntington Creek-1,TOTAL DISSOLVED SOLIDS (TDS),Meeting Criteria,2,Aquatic Wildlife (Non-game Fish and Other),Fully Supporting,Meeting criteria
UT14060009-010_00,Huntington Creek-1,SELENIUM,Meeting Criteria,2,Aquatic Wildlife (Non-game Fish and Other),Fully Supporting,Meeting criteria
UT14060009-010_00,Huntington Creek-1,TEMPERATURE,Meeting Criteria,2,Aquatic Wildlife (Non-game Fish and Other),Fully Supporting,Meeting criteria
UT16030004-005_02,San Pitch-3-2,TOTAL DISSOLVED SOLIDS (TDS),Cause,4A,Agricultural,Not Supporting,Not meeting criteria
UT16030004-005_02,San Pitch-3-2,ESCHERICHIA COLI (E. COLI),Cause,5,Recreation and Aesthetics (Infrequent Primary Contact),Not Supporting,Not meeting criteria
UT16030004-005_02,San Pitch-3-2,"AMMONIA, TOTAL",Cause,5,Aquatic Wildlife (Non-game Fish and Other),Not Supporting,Not meeting criteria
UT16030004-005_02,San Pitch-3-2,"AMMONIA, TOTAL",Cause,5,"Aquatic Wildlife (Waterfowl, Shorebirds, and Other)",Not Supporting,Not meeting criteria
UT14050007-003_00,Evacuation Creek,SELENIUM,Meeting Criteria,2,Aquatic Wildlife (Warm Water),Not Supporting,Meeting criteria
UT14050007-003_00,Evacuation Creek,DISSOLVED OXYGEN,Cause,5,Aquatic Wildlife (Warm Water),Not Supporting,Not meeting criteria
UT14050007-003_00,Evacuation Creek,BORON,Cause,5,Agricultural,Not Supporting,Not meeting criteria
UT14050007-003_00,Evacuation Creek,TEMPERATURE,Cause,5,Aquatic Wildlife (Warm Water),Not Supporting,Not meeting criteria
UT14050007-003_00,Evacuation Creek,TOTAL DISSOLVED SOLIDS (TDS),Cause,5,Agricultural,Not Supporting,Not meeting criteria
UT14070007-003_00,Buckskin Gulch,TEMPERATURE,Cause,5,Aquatic Wildlife (Non-game Fish and Other),Not Supporting,Not meeting criteria
UT16020102-032_01,South Fork Kays Creek,PH,Cause,5,Domestic Source,Not Supporting,Not meeting criteria
UT16020102-032_01,South Fork Kays Creek,PH,Cause,5,Recreation and Aesthetics (Infrequent Primary Contact),Not Supporting,Not meeting criteria
UT16020102-032_01,South Fork Kays Creek,PH,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16020102-032_01,South Fork Kays Creek,PH,Cause,5,Agricultural,Not Supporting,Not meeting criteria
UT16020102-032_01,South Fork Kays Creek,COPPER,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT14040106-020_00,Jackson Creek,DISSOLVED OXYGEN,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16020101-017_00,Weber River-8,DISSOLVED OXYGEN,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT14030005-001_00,Kane Spring Wash,TEMPERATURE,Cause,5,Aquatic Wildlife (Non-game Fish and Other),Not Supporting,Not meeting criteria
UT14030005-001_00,Kane Spring Wash,TOTAL DISSOLVED SOLIDS (TDS),Cause,5,Agricultural,Not Supporting,Not meeting criteria
UT16020203-009_00,Main Creek-1,DISSOLVED OXYGEN,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16020203-009_00,Main Creek-1,TEMPERATURE,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16020203-009_00,Main Creek-1,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16020203-009_00,Main Creek-1,PH,Cause,5,Domestic Source,Not Supporting,Not meeting criteria
UT16020203-009_00,Main Creek-1,PH,Cause,5,Recreation and Aesthetics (Infrequent Primary Contact),Not Supporting,Not meeting criteria
UT16020203-009_00,Main Creek-1,PH,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16020203-009_00,Main Creek-1,PH,Cause,5,Agricultural,Not Supporting,Not meeting criteria
UT16020203-009_00,Main Creek-1,ESCHERICHIA COLI (E. COLI),Cause,5,Domestic Source,Not Supporting,Not meeting criteria
UT16020203-009_00,Main Creek-1,ESCHERICHIA COLI (E. COLI),Cause,5,Recreation and Aesthetics (Infrequent Primary Contact),Not Supporting,Not meeting criteria
UT14060003-024_00,Uinta River-4,ZINC,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT14060003-024_00,Uinta River-4,PH,Meeting Criteria,2,Recreation and Aesthetics (Infrequent Primary Contact),Fully Supporting,Meeting criteria
UT14060003-024_00,Uinta River-4,PH,Meeting Criteria,2,Aquatic Wildlife (Cold Water),Not Supporting,Meeting criteria
UT14060003-024_00,Uinta River-4,PH,Meeting Criteria,2,Agricultural,Fully Supporting,Meeting criteria
UT14060003-024_00,Uinta River-4,ALUMINUM,Meeting Criteria,2,Aquatic Wildlife (Cold Water),Not Supporting,Meeting criteria
UT-L-14040106-033_00,Matt Warner Reservoir,DISSOLVED OXYGEN,Cause,4A,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT-L-14040106-033_00,Matt Warner Reservoir,"PHOSPHORUS, TOTAL",Cause,4A,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT-L-14040106-033_00,Matt Warner Reservoir,EUTROPHICATION,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT-L-14040106-033_00,Matt Warner Reservoir,PH,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT-L-14040106-033_00,Matt Warner Reservoir,HARMFUL ALGAL BLOOMS,Cause,5,Recreation and Aesthetics (Infrequent Primary Contact),Not Supporting,Not meeting criteria
UT-L-14040106-033_00,Matt Warner Reservoir,TEMPERATURE,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT14030002-001_01,La Sal Creek-1,PH,Cause,5,Recreation and Aesthetics (Infrequent Primary Contact),Not Supporting,Not meeting criteria
UT14030002-001_01,La Sal Creek-1,PH,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT14030002-001_01,La Sal Creek-1,PH,Cause,5,Agricultural,Not Supporting,Not meeting criteria
